Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
SaRaH,7 days ago,Puranay log kehtay thay sola aanay durust baat hay magar aap ki baat tu sola hazar aanay durust hay ,https://yt3.ggpht.com/ytc/AGIKgqN-adzRgzwgTD-wgM_zYA3eNZa2KJDreRaIwg=s48-c-k-c0x00ffffff-no-rj,1
Aslam Khan,8 days ago,"مگرایک بات پر خوشی ہوتی ہے ۔
اپنوں نے دھکا دیا ہم کو ڈبونے کیلئے
فائدہ یہ ہوا کہ ہم تیرنا سیکھ گئے ۔
ہمیں ریزہ ریزہ کرنے کی کچھ لوگوں نے کی کوشش بہت۔
پر میں بھی اصلی ہیرہ تھا ہر چوٹ کے ساتھ نکھرتا گیا ۔",https://yt3.ggpht.com/ytc/AGIKgqPc7rDsHJ7ORCE6U2tpdo33AGPMQUN_SGKhnpBGEzsw54z4gBhgDaOzIx1WJ-zs=s48-c-k-c0x00ffffff-no-rj,1
Iftikhar Ahmad,8 days ago,"Waqee zeeshan bhaee,aap he bilkul sahee kahan, his par bhee itibar kia us he nuqsaan deya",https://yt3.ggpht.com/ytc/AGIKgqOPVX_iiLn1qMBqQcIQhgIbnMYSeEz4L7YyPw=s48-c-k-c0x00ffffff-no-rj,1
Wasique Kamal,8 days ago,"ڈاکٹر صاحب میرا سوال یہ ہےکہ جیسے جیسے ہماری عمر بڑھتی ہے زنگی ہمیں سکھانا شروع کرتی ہے ۔اور ہمارے اندر بہت سوال پیدا ہوتے ہیں لوگوں کو لیکر اور بہت سے چیزوں پر ۔
اور انکے جواب نہیں ہوتے ہمارے پاس 
ایسا کیوں ہوتا ہے ہمارے ساتھ زندگی کیوں سیدھی لائن کی طرح کیوں نہیں چلتی؟",,1
hammad butt,8 days ago,,,1
Huzaifa Mukhtiar,8 days ago,Exactly ap mere dil ki baten kr rahy. Thanks for telling it and talking about this munafuqat in our society kitna akhlaqi tor pr girengy hm log,,1
Oliver Khan,8 days ago,Aoa sir. I am accoumtant having 20+ years experience. But still searching for job as i got contract jobs of projects and always end up jobless. Kindly teach me something to work online so i become stressless about RIZQ,,1
INTEL ISLAMIC WORLD,8 days ago,100000000000000000000000000000000000000000000000000000000000 CORRECT,,1
Abdullah Muhammad,8 days ago,"Exactly sir g, yahan tu bap bi jid din bacha taraki karta han or oss sa oper chala jayan tu wo competition or dushman ban jata ha, ",,1
M K,8 days ago,Hemasha ke tarha qameeti batain ke aap ne. Aap ka regular listener hon aib ap camera ma dekh kr baat nhn krti. Is there any reason behind?,,1
Muhammad Hasan,8 days ago,Sach kehrhy hain app jo insan imandar bnta hai usky lye sari Dunya mushkilat khadi krdeti hai k ab rona ata khud p,https://yt3.ggpht.com/ytc/AGIKgqPI2tx8JK36QEVjE6TEA3YbdEknzpyb5ao2h3JQOQ=s48-c-k-c0x00ffffff-no-rj,1
Yasir Rafique,8 days ago,بھیڑیا ویسے ہی بدنام کیا گیا ہے۔ مگر اس جانور کی خصوصیات ایسی ہے جو آج کل کے انسانوں میں بھی نہیں پاٸی جاتیں۔,https://yt3.ggpht.com/ytc/AGIKgqPwlH45fLkhZJWXpcVrI-DBL7g79jsRUtPXap0IrlHasGFTNf_rEOBtPcT8mCaI=s48-c-k-c0x00ffffff-no-rj,1
Zain Tahir,8 days ago,,https://yt3.ggpht.com/Oq4gaF2lsu6ZPERo9xknYDSdmjqez8tv9Mx5EMxLyMTWiENuSHKdXVZgR3tpaKFNx_IgRJrMqJk=s48-c-k-c0x00ffffff-no-rj,1
Hakimun Nisa,8 days ago,Asslamalikum sir bohoot adab kay saath arz hay aap nay joo picture pakistani society kee khachi hay woo may nahi khata kay 100% ghalat hay but isi society ma Dr.Adeeb Rizvi or Doctor Amjad saqib jasay roshan zameer loog bhee hain please hamari youth koo itna mayoos mut karain on in roshan sitaroo kay baray may bhee batain aap kaa duaa goo bhai,https://yt3.ggpht.com/ytc/AGIKgqNEPLQwxd-Aw-kHRFHlUujFi7i0FSytPUFHkbfaxXAEcBnVlGhomaw0c_CzceM9=s48-c-k-c0x00ffffff-no-rj,1
The Positive Vibes,8 days ago,Exactly ,https://yt3.ggpht.com/4LqH4ohPnA7QT8wmIc-sqDZvTXzDzlsqxT3MtYkn15mc-9kSkU9K8L3HXBD5pUy0M6yfJ5aelw=s48-c-k-c0x00ffffff-no-rj,1
Awais Ahmed,8 days ago,Very sad ..,https://yt3.ggpht.com/ytc/AGIKgqMRksqhfYSIkIWXJLw6Z_sazFKmBK6lOhnuUMQMfQ=s48-c-k-c0x00ffffff-no-rj,1
Qaiser Dryfruits and Honey Seller,8 days ago,Haqiqat,https://yt3.ggpht.com/iFk-BR4c4PyikxOBOt7wGTQqfkJkLluNtVfid7YffI3o4qb4cF51DzFvw6B0hR3iO9J9jHCxYA=s48-c-k-c0x00ffffff-no-rj,1
Muhammad Aziz-ul-Rehman,8 days ago,Thanks sir,https://yt3.ggpht.com/FVOO7hwM-fmVV5EiWLIK0QYYh68GdmmXRi2qcSM4ZDG1B1Uhby3p8soxKCf5ES-5hbvF0ti2Kg=s48-c-k-c0x00ffffff-no-rj,1
EastWest Life Insider,8 days ago,"I agreed...but i don't care about people bad things...i am mostly and mostly care about my own bad things...
I wish i could learn basic things how to survive nicely ...i did same mistake like very common people doing because i am extremely common...i was thought before i m genius or intelligent but after my mistakes i found right position...",https://yt3.ggpht.com/KqQTltpkC8U7XG1zIYjfG4TowJ_Y0JnbwrzS8a2p_NUChW0F5wxvu2mL6nKU93QqxBbw4KpWtQ=s48-c-k-c0x00ffffff-no-rj,1
K Awan,8 days ago,"Sir phir Kya aisay Muashray ko Islaami Muaashra kaha ja sakta hay?. Har taraf chori, jhoot, gheebat, gaalam galoch, Sood aur fraud ka bazaar garam hay. Allah ham sab par reham Kray.",https://yt3.ggpht.com/ytc/AGIKgqOwb3jIR4Os-LRmY3R0ij9XH84VERZA2M67Ny-LZA=s48-c-k-c0x00ffffff-no-rj,1
FaysalShafique,8 days ago,Very very important,https://yt3.ggpht.com/ytc/AGIKgqPEDZ16IStYj-q43NvoCXV6fZ_0FRsC3Dh6206c=s48-c-k-c0x00ffffff-no-rj,1
zmnaqvi,8 days ago,"SIr, Yeh Gitnay Log Neechay Comment Kar Rahay Hain Kia Aap Un Kay Baray Mai Keh Rahay Hain? Yahan Tou Sub Aap Ki Tareefayn Kar Rahay Hain aur Sub Haji Namazi Nazar Aa Rahay Hain.",https://yt3.ggpht.com/LIkn4C-VEkLrbFgpj5Nifis3F9-aJZMTQYyhjoD6kOs3uqIYIETkZ7FC9mBW0i3KPE1D6IMi=s48-c-k-c0x00ffffff-no-rj,1
