Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Tour Guide with majid kashmiri,8 days ago,Good job bro ALLAH pak sehat day ameen,https://yt3.ggpht.com/kYTZFhzfOEkYbUALySNZmVf-fM9-x2_nKcpL9aRxMRC16zjsTWkWtCoVCajmSw_sD6X0fiVp=s48-c-k-c0x00ffffff-no-rj,1
Ali,9 days ago,How to extract data ?,https://yt3.ggpht.com/ytc/AGIKgqPFL4r-Y3JQYnQaxFTOoYtDjCCwB1XVBTSNhE-ttA=s48-c-k-c0x00ffffff-no-rj,1
Toseef Ahmed,9 days ago,I love you ,https://yt3.ggpht.com/ytc/AGIKgqM-BRVYD6tnutMp2peUQz26EAdou-iQRmNZUIlDG46VU1J4cR0oLvR8lvVc9Fhs=s48-c-k-c0x00ffffff-no-rj,1
Jiya Jiya,9 days ago,Ws salam zeeshan sab,,1
Northpole,9 days ago,Jazak'Allah I am a civil engineer from gilgit baltistan,,1
IBN-E-TABEEB,2 weeks ago,"انسانی جسم پر غذا یعنی ( خوراک / Diet ) 50٪ فیصد اثر انداز ہوتی ہے اور ٪25 فیصد ماحول، آب و ہوا... اور ٪25 ادویات اثر کرتی ہیں...
آپکی غذا یعنی خوراک ہی آپکی صحت یا بیماری کی وجہ بنتی ہے۔
کیا آپکا ڈاکٹر/ معالج آپ کو پرہیز اور غذائی چارٹ / Diet Plan Chart دیتا ہے ؟ اگر نہیں تو آپ ایک غیر فطری طریقہ علاج پر ہیں...
آئیں فطری اور قدرتی طریقہ علاج کی طرف...
مطب ابنِ طبیب کے ساتھ...
فالو کریں صحت و تندرستی پر تحقیقی ویڈیوز دیکھنے کے لیے...",,0
Ghulam Murtaza Anjum,10 days ago,"In Pakistan no body is earning by doing free lancing.
However, any army of half educated people are earning billions by teaching the skills of free lancing.
Even people who teach free lancing have never earned single penny in  their life by doing free lancing.",,1
Abida,11 days ago,"Sir g ya Abdullah ap hi hain 
I m sire",,1
naveed ahmed,12 days ago,سر کم پڑھے لکھے چھوٹے لیول پر فری لانسرز جیسے سمپل ٹائپنگ وغیرہ کرنے والوں کے لیے  آسان ذریعہ معاش کے لیے کچھ رہنمائی فرمائیں,,1
Azhar Bhaijan,12 days ago (edited),"Me pasy collect kar raha hun application sy bat karny k ley
Allah ap ko khush rakhy or hum jasy jahilon ka muklis rahnuma bnay Ameen",,1
Tech World,13 days ago,"Zeeshan Sb. can you pls. make another video exclusively on creating a partnership with US Green Card holder. 2nd, Pls. explain whether Green card holder must be a Pakistani or can be any other nationality like any Arab. Thanks",https://yt3.ggpht.com/ytc/AGIKgqOo_EIUR7qssbr5mgDVoXYWD30eh9jzFXqRiGxJINTRWmUn3RkOYKJDfDKREIQt=s48-c-k-c0x00ffffff-no-rj,1
PK Traveller,13 days ago,Thanks sir for good information,https://yt3.ggpht.com/OSbitk4Uq9n6SQoLUXLdc0tSG6DGGLEsbwGsl9yrYZFeBq4GogRPhew6lRBK0r9Yvjq363BC4Q=s48-c-k-c0x00ffffff-no-rj,1
Akhtiar Asad,13 days ago,Up work k lye ap koi academy suggest kren gay plz,https://yt3.ggpht.com/ytc/AGIKgqM0SOPRo53hl0jBj5Ze1IQFqG6z0o_W5gCprEhi=s48-c-k-c0x00ffffff-no-rj,1
Syed Wasim,13 days ago,تندئ بادِ مخالف سے نہ گھبرا اے عقاب....        یہ تو چلتی ہے تجھے اونچا اڑانے کے لیے,https://yt3.ggpht.com/ytc/AGIKgqMQ4uOs2tuZMc67egas249v6Zgw01rhzhVQrFftwQ=s48-c-k-c0x00ffffff-no-rj,1
Syed Wasim,13 days ago,Sorry for all of US.....Faradistan,https://yt3.ggpht.com/ytc/AGIKgqMQ4uOs2tuZMc67egas249v6Zgw01rhzhVQrFftwQ=s48-c-k-c0x00ffffff-no-rj,1
Syed Wasim,13 days ago,Hum nalaiq students ko bhee lieq bna dain .....,https://yt3.ggpht.com/ytc/AGIKgqMQ4uOs2tuZMc67egas249v6Zgw01rhzhVQrFftwQ=s48-c-k-c0x00ffffff-no-rj,1
Syed Wasim,13 days ago,"Ustaad ko ghalia nahe jatee .... Nalaiq students ki zindagee bar, bhar bhar ka wapas atee hain",https://yt3.ggpht.com/ytc/AGIKgqMQ4uOs2tuZMc67egas249v6Zgw01rhzhVQrFftwQ=s48-c-k-c0x00ffffff-no-rj,1
Syed Wasim,13 days ago,Please share your Books always,https://yt3.ggpht.com/ytc/AGIKgqMQ4uOs2tuZMc67egas249v6Zgw01rhzhVQrFftwQ=s48-c-k-c0x00ffffff-no-rj,1
Syed Wasim,13 days ago,"Please share your books always, you know that Faradistan have lot of Lota`s , Thay are disturb us to do better work in future.",https://yt3.ggpht.com/ytc/AGIKgqMQ4uOs2tuZMc67egas249v6Zgw01rhzhVQrFftwQ=s48-c-k-c0x00ffffff-no-rj,1
Madmation Studio,13 days ago,May Allah bless you!,https://yt3.ggpht.com/GR4sTJOjmtGcWSA5ocb5oZYodONcxJkHZfy5-9NQMzNl7m_4DQpsuRSMy5O8W6mvYweefWYc2g=s48-c-k-c0x00ffffff-no-rj,1
Junaid Iqbal,13 days ago,Kindly hamen batayen choti companies jo services deti hen US men wo kese operate krti hen whan guide us about it plz,https://yt3.ggpht.com/ytc/AGIKgqOd53NNWe8sCx8nwWU5tNeeFGBTZDOSq7LR-g=s48-c-k-c0x00ffffff-no-rj,1
Junaid Iqbal,13 days ago,We dont have idea about company and its working structure,https://yt3.ggpht.com/ytc/AGIKgqOd53NNWe8sCx8nwWU5tNeeFGBTZDOSq7LR-g=s48-c-k-c0x00ffffff-no-rj,1
Junaid Iqbal,13 days ago,"Sir kindly guide us about thr company structure,hamen batayen ke kese company bana kar operate kese krste hen",https://yt3.ggpht.com/ytc/AGIKgqOd53NNWe8sCx8nwWU5tNeeFGBTZDOSq7LR-g=s48-c-k-c0x00ffffff-no-rj,1
Junaid Iqbal,13 days ago,Sir uh share books,,1
