Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Riz Khan,1 month ago,hahahaha mufti sahaib kee  phar de app na.....lolzzzzzz bohat mazrat ka saat ..i love u mufti sahaib but karachi ka londa hon ....lolzzzz,https://yt3.ggpht.com/ytc/AGIKgqPsmbxGDXB1lUln05fsIT9O-hq0ImbIsmoBAwsRXA=s48-c-k-c0x00ffffff-no-rj,0
Rafay khan,1 month ago,Your Actions speak louder than your words..Please adopt Prophet's simplicity's teachings so that your followers would not get.,https://yt3.ggpht.com/ytc/AGIKgqMpY9fA4BeIjrppAPxYor7-PSKEEysKBY_AYA=s48-c-k-c0x00ffffff-no-rj,0
wahid rashid,1 month ago,Bakry mazy kr rahy hain islam k name pay,https://yt3.ggpht.com/ytc/AGIKgqN-_xGGvtL8sNlS2VQfqH18qekK-jcOI2YrclJz=s48-c-k-c0x00ffffff-no-rj,0
At your service,1 month ago,Konsi garhi hai,https://yt3.ggpht.com/ytc/AGIKgqN41Ugk9yD6KnTT9v4BiqwichQB2xWe38YK1g=s48-c-k-c0x00ffffff-no-rj,0
Riya Khan,1 month ago,"Emergency 
Assalamo alaikum wa rahmatullahi wa barakatuh, main rizwan alam India se main ye poochhna chahta hoon ke main kisise mohabbat karta hoon wo bhi mujhse mohabbat karti hai ab dikkat ye ho gai ke unki shadi ho gai hai main bahar padhai karne gaya hua thha achanak khabar mili ke shaadi ho gai unki, to ab main kya karoon wo unke pati ke saath khush nahi hai wo mijhse shaadi karna chahti hai aur main bhai chahta hoon koi upaae bataiye bahut meherbani hogi
Assalamo alaikum wa rahmatullah.",https://yt3.ggpht.com/ytc/AGIKgqMREPDOJvlxqm7jV89-NdLnndJaH8zlaDO_GnMo=s48-c-k-c0x00ffffff-no-rj,1
Spain Embassy,3 weeks ago,Molana Shb Jin k Sath Ap baithey ho yeh soood khooor bhi hai or Aik number k Haram khoor bhi hai,https://yt3.ggpht.com/AA3vk0uRIIU_sIHi0zkgmO-NXKhmZvj2-KQpbD8nt2AaQZ-rNtFrNO0ZDNFXsKcN5NckNlSWxA=s48-c-k-c0x00ffffff-no-rj,0
Sadeeya Faisal,1 month ago,مفتی صاحب وہاں کے امام حضرات کی تلاوت بھی سنوائیں آپ مساجد جا رہے ہونگے۔سوال ہے کہ وہاں کے اسکول میں شریعت پڑھاتے ہیں کیا؟,https://yt3.ggpht.com/ytc/AGIKgqMjeUC0-33qTPDOTp_W4OUgmwZTOfrfUqpfXhByyA=s48-c-k-c0x00ffffff-no-rj,0
محب مرشد,1 month ago (edited),افف کتنی خطرناک جگہ ہے تھوڑا سا بھی پیر سلپ ہوا خدانخواستہ تو اللہ نہ کرے ۔۔۔۔۔۔۔۔,https://yt3.ggpht.com/OpMFPrFbbKxRsNUvKmhr9S0ldcdLn7992vvtmCzAs4fpL_idwf4TpkL5182uOTlGcxAmc50SSw=s48-c-k-c0x00ffffff-no-rj,2
Izhar Ansari,1 month ago,دیوبندی بریلوی ساتھ ساتھ ,https://yt3.ggpht.com/ytc/AGIKgqOYuAMagXcYuSGigu8K6nDrntna3sB3UONEIK4B0Q=s48-c-k-c0x00ffffff-no-rj,0
King Khan,5 days ago,مفتی صاحب اب تو آ رمی کے جنرل بھی غردار ہو گئے ہیں ۔پاکستان کو تباہ کرنے میں ان کی قربانی شامل ہے,,0
NA 3D art & calligraphy,4 weeks ago,اتنا پاورفل کنٹری ہے مسجد کے باہر چپل بھی کوئی نہیں چھوڑتا۔۔حرم کی دفاع والی خبر بھی جھوٹی نکلی ہے,,0
MontainLover,1 month ago,Magar ab tail khatam ho raha hai Mulla ji,,0
Nadeem shah,1 month ago,Sharam kar sham Iraq aur plestine me Kiya ho raha hai aur ye jahil.mufyi kia kar raha hai,,0
Nadeem shah,1 month ago,Powerful ? Khoti,,0
MUHAMMAD Abubakar,1 month ago,مفتی کی لغو باتیں ۔۔۔۔,,0
Muhammad Akram,1 month ago,مفتی صاحب آپ نے یہ کیا کام شروح کر دیا ہے ۔ لگتا ہے اب پیسے کمانے کے چکر میں ہیں ۔ پیسا چیز ہی ایسی ہے ۔ علما کو بھی کہاں سے کہاں پوھنچا دیتا ہے ۔,,0
